# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-07 13:11:13 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646500 POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646500
#            TS   parameter     statistic     Description
#         68478       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	68478_00060_00003	68478_00060_00003_cd
USGS	01646500	1981-01-14	1350	A
USGS	01646500	1981-01-15	1400	A
USGS	01646500	1981-01-16	1400	A
USGS	01646500	1981-01-17	1400	A
USGS	01646500	1981-01-18	1300	A
USGS	01646500	1981-01-19	1450	A
USGS	01646500	1981-01-20	1570	A
USGS	01646500	1981-01-21	1630	A
USGS	01646500	1981-01-22	1700	A
USGS	01646500	1981-01-23	1880	A
USGS	01646500	1981-01-24	1910	A
USGS	01646500	1981-01-25	1870	A
USGS	01646500	1981-01-26	1940	A
USGS	01646500	1981-01-27	2000	A
USGS	01646500	1981-01-28	2070	A
USGS	01646500	1981-01-29	2080	A
USGS	01646500	1981-01-30	1700	A
USGS	01646500	1981-01-31	1600	A
USGS	01646500	1981-02-01	1650	A
USGS	01646500	1981-02-02	2400	A
USGS	01646500	1981-02-03	5310	A
USGS	01646500	1981-02-04	5130	A
USGS	01646500	1981-02-05	5420	A
USGS	01646500	1981-02-06	5290	A
USGS	01646500	1981-02-07	5980	A
USGS	01646500	1981-02-08	5880	A
USGS	01646500	1981-02-09	4540	A
USGS	01646500	1981-02-10	4120	A
USGS	01646500	1981-02-11	5710	A
USGS	01646500	1981-02-12	12800	A
USGS	01646500	1981-02-13	9980	A
USGS	01646500	1981-02-14	10500	A
USGS	01646500	1981-02-15	11200	A
USGS	01646500	1981-02-16	9200	A
USGS	01646500	1981-02-17	7810	A
USGS	01646500	1981-02-18	7120	A
USGS	01646500	1981-02-19	6640	A
USGS	01646500	1981-02-20	8250	A
USGS	01646500	1981-02-21	22700	A
USGS	01646500	1981-02-22	33000	A
USGS	01646500	1981-02-23	33500	A
USGS	01646500	1981-02-24	43300	A
USGS	01646500	1981-02-25	41200	A
USGS	01646500	1981-02-26	31000	A
USGS	01646500	1981-02-27	23800	A
USGS	01646500	1981-02-28	19000	A
USGS	01646500	1981-03-01	15900	A
USGS	01646500	1981-03-02	13400	A
USGS	01646500	1981-03-03	11900	A
USGS	01646500	1981-03-04	11300	A
USGS	01646500	1981-03-05	10400	A
USGS	01646500	1981-03-06	10200	A
USGS	01646500	1981-03-07	9460	A
USGS	01646500	1981-03-08	8730	A
USGS	01646500	1981-03-09	8420	A
USGS	01646500	1981-03-10	8250	A
USGS	01646500	1981-03-11	7980	A
USGS	01646500	1981-03-12	7780	A
USGS	01646500	1981-03-13	7520	A
USGS	01646500	1981-03-14	7120	A
USGS	01646500	1981-03-15	6860	A
USGS	01646500	1981-03-16	6470	A
USGS	01646500	1981-03-17	6600	A
USGS	01646500	1981-03-18	6630	A
USGS	01646500	1981-03-19	6570	A
USGS	01646500	1981-03-20	6250	A
USGS	01646500	1981-03-21	5850	A
USGS	01646500	1981-03-22	5660	A
USGS	01646500	1981-03-23	5420	A
USGS	01646500	1981-03-24	5100	A
USGS	01646500	1981-03-25	4880	A
USGS	01646500	1981-03-26	4590	A
USGS	01646500	1981-03-27	4330	A
USGS	01646500	1981-03-28	4300	A
USGS	01646500	1981-03-29	4060	A
USGS	01646500	1981-03-30	4290	A
USGS	01646500	1981-03-31	7680	A
USGS	01646500	1981-04-01	7380	A
USGS	01646500	1981-04-02	6790	A
USGS	01646500	1981-04-03	6710	A
USGS	01646500	1981-04-04	6150	A
USGS	01646500	1981-04-05	6090	A
USGS	01646500	1981-04-06	6150	A
USGS	01646500	1981-04-07	6240	A
USGS	01646500	1981-04-08	5680	A
USGS	01646500	1981-04-09	5260	A
USGS	01646500	1981-04-10	5140	A
USGS	01646500	1981-04-11	5000	A
USGS	01646500	1981-04-12	5010	A
USGS	01646500	1981-04-13	7610	A
USGS	01646500	1981-04-14	34800	A
USGS	01646500	1981-04-15	53400	A
USGS	01646500	1981-04-16	42800	A
USGS	01646500	1981-04-17	30600	A
USGS	01646500	1981-04-18	23000	A
USGS	01646500	1981-04-19	17900	A
USGS	01646500	1981-04-20	15100	A
USGS	01646500	1981-04-21	13100	A
USGS	01646500	1981-04-22	11600	A
USGS	01646500	1981-04-23	10600	A
USGS	01646500	1981-04-24	10100	A
USGS	01646500	1981-04-25	9640	A
USGS	01646500	1981-04-26	9050	A
USGS	01646500	1981-04-27	8680	A
USGS	01646500	1981-04-28	8280	A
USGS	01646500	1981-04-29	7760	A
USGS	01646500	1981-04-30	7430	A
USGS	01646500	1981-05-01	8780	A
USGS	01646500	1981-05-02	10600	A
USGS	01646500	1981-05-03	9000	A
USGS	01646500	1981-05-04	10700	A
USGS	01646500	1981-05-05	11600	A
USGS	01646500	1981-05-06	10000	A
USGS	01646500	1981-05-07	8660	A
USGS	01646500	1981-05-08	7880	A
USGS	01646500	1981-05-09	7280	A
USGS	01646500	1981-05-10	6530	A
USGS	01646500	1981-05-11	6270	A
USGS	01646500	1981-05-12	6520	A
USGS	01646500	1981-05-13	8710	A
USGS	01646500	1981-05-14	14700	A
USGS	01646500	1981-05-15	12600	A
USGS	01646500	1981-05-16	11000	A
USGS	01646500	1981-05-17	9450	A
USGS	01646500	1981-05-18	9290	A
USGS	01646500	1981-05-19	9550	A
USGS	01646500	1981-05-20	9130	A
USGS	01646500	1981-05-21	8350	A
USGS	01646500	1981-05-22	14300	A
USGS	01646500	1981-05-23	19400	A
USGS	01646500	1981-05-24	15500	A
USGS	01646500	1981-05-25	12200	A
USGS	01646500	1981-05-26	10100	A
USGS	01646500	1981-05-27	8470	A
USGS	01646500	1981-05-28	7230	A
USGS	01646500	1981-05-29	6740	A
USGS	01646500	1981-05-30	7290	A
USGS	01646500	1981-05-31	12200	A
USGS	01646500	1981-06-01	16700	A
USGS	01646500	1981-06-02	15000	A
USGS	01646500	1981-06-03	13600	A
USGS	01646500	1981-06-04	13200	A
USGS	01646500	1981-06-05	14600	A
USGS	01646500	1981-06-06	19000	A
USGS	01646500	1981-06-07	19100	A
USGS	01646500	1981-06-08	16900	A
USGS	01646500	1981-06-09	19100	A
USGS	01646500	1981-06-10	16400	A
USGS	01646500	1981-06-11	13400	A
USGS	01646500	1981-06-12	12700	A
USGS	01646500	1981-06-13	16900	A
USGS	01646500	1981-06-14	15300	A
USGS	01646500	1981-06-15	17800	A
USGS	01646500	1981-06-16	15400	A
USGS	01646500	1981-06-17	16700	A
USGS	01646500	1981-06-18	12800	A
USGS	01646500	1981-06-19	9370	A
USGS	01646500	1981-06-20	8100	A
USGS	01646500	1981-06-21	9740	A
USGS	01646500	1981-06-22	10600	A
USGS	01646500	1981-06-23	15200	A
USGS	01646500	1981-06-24	11500	A
USGS	01646500	1981-06-25	9330	A
USGS	01646500	1981-06-26	7600	A
USGS	01646500	1981-06-27	6170	A
USGS	01646500	1981-06-28	5300	A
USGS	01646500	1981-06-29	4940	A
USGS	01646500	1981-06-30	4880	A
USGS	01646500	1981-07-01	4120	A
USGS	01646500	1981-07-02	3860	A
USGS	01646500	1981-07-03	3800	A
USGS	01646500	1981-07-04	5980	A
USGS	01646500	1981-07-05	8130	A
USGS	01646500	1981-07-06	11400	A
USGS	01646500	1981-07-07	9550	A
USGS	01646500	1981-07-08	9660	A
USGS	01646500	1981-07-09	8570	A
USGS	01646500	1981-07-10	7240	A
USGS	01646500	1981-07-11	6470	A
USGS	01646500	1981-07-12	5290	A
USGS	01646500	1981-07-13	4500	A
USGS	01646500	1981-07-14	4250	A
USGS	01646500	1981-07-15	3780	A
USGS	01646500	1981-07-16	3270	A
USGS	01646500	1981-07-17	2880	A
USGS	01646500	1981-07-18	2700	A
USGS	01646500	1981-07-19	2530	A
USGS	01646500	1981-07-20	2330	A
USGS	01646500	1981-07-21	2380	A
USGS	01646500	1981-07-22	2300	A
USGS	01646500	1981-07-23	2460	A
USGS	01646500	1981-07-24	2360	A
USGS	01646500	1981-07-25	2280	A
USGS	01646500	1981-07-26	2180	A
USGS	01646500	1981-07-27	2220	A
USGS	01646500	1981-07-28	2540	A
USGS	01646500	1981-07-29	4240	A
USGS	01646500	1981-07-30	4510	A
USGS	01646500	1981-07-31	3930	A
USGS	01646500	1981-08-01	3450	A
USGS	01646500	1981-08-02	3040	A
USGS	01646500	1981-08-03	2760	A
USGS	01646500	1981-08-04	2450	A
USGS	01646500	1981-08-05	2150	A
USGS	01646500	1981-08-06	2180	A
USGS	01646500	1981-08-07	2190	A
USGS	01646500	1981-08-08	2280	A
USGS	01646500	1981-08-09	2340	A
USGS	01646500	1981-08-10	2300	A
USGS	01646500	1981-08-11	2090	A
USGS	01646500	1981-08-12	3520	A
USGS	01646500	1981-08-13	2750	A
USGS	01646500	1981-08-14	2380	A
USGS	01646500	1981-08-15	2130	A
USGS	01646500	1981-08-16	2070	A
USGS	01646500	1981-08-17	1790	A
USGS	01646500	1981-08-18	1590	A
USGS	01646500	1981-08-19	1470	A
USGS	01646500	1981-08-20	1250	A
USGS	01646500	1981-08-21	1240	A
USGS	01646500	1981-08-22	1250	A
USGS	01646500	1981-08-23	1280	A
USGS	01646500	1981-08-24	1120	A
USGS	01646500	1981-08-25	1030	A
USGS	01646500	1981-08-26	980	A
USGS	01646500	1981-08-27	939	A
USGS	01646500	1981-08-28	897	A
USGS	01646500	1981-08-29	844	A
USGS	01646500	1981-08-30	965	A
USGS	01646500	1981-08-31	1390	A
USGS	01646500	1981-09-01	2290	A
USGS	01646500	1981-09-02	2370	A
USGS	01646500	1981-09-03	2100	A
USGS	01646500	1981-09-04	1900	A
USGS	01646500	1981-09-05	1810	A
USGS	01646500	1981-09-06	2360	A
USGS	01646500	1981-09-07	3290	A
USGS	01646500	1981-09-08	4980	A
USGS	01646500	1981-09-09	4860	A
USGS	01646500	1981-09-10	4070	A
USGS	01646500	1981-09-11	3250	A
USGS	01646500	1981-09-12	3030	A
USGS	01646500	1981-09-13	2900	A
USGS	01646500	1981-09-14	2570	A
USGS	01646500	1981-09-15	2370	A
USGS	01646500	1981-09-16	2570	A
USGS	01646500	1981-09-17	2300	A
USGS	01646500	1981-09-18	2160	A
USGS	01646500	1981-09-19	2220	A
USGS	01646500	1981-09-20	3470	A
USGS	01646500	1981-09-21	4050	A
USGS	01646500	1981-09-22	3190	A
USGS	01646500	1981-09-23	2700	A
USGS	01646500	1981-09-24	2350	A
USGS	01646500	1981-09-25	2050	A
USGS	01646500	1981-09-26	1880	A
USGS	01646500	1981-09-27	1740	A
USGS	01646500	1981-09-28	1470	A
USGS	01646500	1981-09-29	1500	A
USGS	01646500	1981-09-30	1410	A
USGS	01646500	1981-10-01	1300	A
USGS	01646500	1981-10-02	1280	A
USGS	01646500	1981-10-03	1290	A
USGS	01646500	1981-10-04	1290	A
USGS	01646500	1981-10-05	1250	A
USGS	01646500	1981-10-06	1200	A
USGS	01646500	1981-10-07	1180	A
USGS	01646500	1981-10-08	1100	A
USGS	01646500	1981-10-09	1160	A
USGS	01646500	1981-10-10	1160	A
USGS	01646500	1981-10-11	1140	A
USGS	01646500	1981-10-12	1140	A
USGS	01646500	1981-10-13	1120	A
USGS	01646500	1981-10-14	1120	A
USGS	01646500	1981-10-15	1050	A
USGS	01646500	1981-10-16	1070	A
USGS	01646500	1981-10-17	1050	A
USGS	01646500	1981-10-18	1000	A
USGS	01646500	1981-10-19	1070	A
USGS	01646500	1981-10-20	1010	A
USGS	01646500	1981-10-21	967	A
USGS	01646500	1981-10-22	955	A
USGS	01646500	1981-10-23	1090	A
USGS	01646500	1981-10-24	1270	A
USGS	01646500	1981-10-25	1190	A
USGS	01646500	1981-10-26	1390	A
USGS	01646500	1981-10-27	2000	A
USGS	01646500	1981-10-28	2910	A
USGS	01646500	1981-10-29	8890	A
USGS	01646500	1981-10-30	17300	A
USGS	01646500	1981-10-31	13200	A
USGS	01646500	1981-11-01	9060	A
USGS	01646500	1981-11-02	6870	A
USGS	01646500	1981-11-03	5390	A
USGS	01646500	1981-11-04	4420	A
USGS	01646500	1981-11-05	3870	A
USGS	01646500	1981-11-06	3580	A
USGS	01646500	1981-11-07	3200	A
USGS	01646500	1981-11-08	3090	A
USGS	01646500	1981-11-09	3310	A
USGS	01646500	1981-11-10	3340	A
USGS	01646500	1981-11-11	3190	A
USGS	01646500	1981-11-12	3130	A
USGS	01646500	1981-11-13	3050	A
USGS	01646500	1981-11-14	2890	A
USGS	01646500	1981-11-15	2830	A
USGS	01646500	1981-11-16	2650	A
USGS	01646500	1981-11-17	2550	A
USGS	01646500	1981-11-18	2480	A
USGS	01646500	1981-11-19	2400	A
USGS	01646500	1981-11-20	2260	A
USGS	01646500	1981-11-21	2310	A
USGS	01646500	1981-11-22	2190	A
USGS	01646500	1981-11-23	2130	A
USGS	01646500	1981-11-24	2090	A
USGS	01646500	1981-11-25	2120	A
USGS	01646500	1981-11-26	2060	A
USGS	01646500	1981-11-27	2060	A
USGS	01646500	1981-11-28	2060	A
USGS	01646500	1981-11-29	1990	A
USGS	01646500	1981-11-30	1940	A
USGS	01646500	1981-12-01	1950	A
USGS	01646500	1981-12-02	2080	A
USGS	01646500	1981-12-03	2450	A
USGS	01646500	1981-12-04	2990	A
USGS	01646500	1981-12-05	3760	A
USGS	01646500	1981-12-06	3940	A
USGS	01646500	1981-12-07	3960	A
USGS	01646500	1981-12-08	3680	A
USGS	01646500	1981-12-09	3150	A
USGS	01646500	1981-12-10	3040	A
USGS	01646500	1981-12-11	3020	A
USGS	01646500	1981-12-12	3250	A
USGS	01646500	1981-12-13	3410	A
USGS	01646500	1981-12-14	3380	A
USGS	01646500	1981-12-15	3770	A
USGS	01646500	1981-12-16	3720	A
USGS	01646500	1981-12-17	3630	A
USGS	01646500	1981-12-18	3530	A
USGS	01646500	1981-12-19	3400	A
USGS	01646500	1981-12-20	2700	A
USGS	01646500	1981-12-21	2440	A
USGS	01646500	1981-12-22	2620	A
USGS	01646500	1981-12-23	2860	A
USGS	01646500	1981-12-24	2850	A
USGS	01646500	1981-12-25	3990	A
USGS	01646500	1981-12-26	5860	A
USGS	01646500	1981-12-27	9950	A
USGS	01646500	1981-12-28	8620	A
USGS	01646500	1981-12-29	7560	A
USGS	01646500	1981-12-30	6890	A
USGS	01646500	1981-12-31	5960	A
USGS	01646500	1982-01-01	5720	A
USGS	01646500	1982-01-02	5610	A
USGS	01646500	1982-01-03	6420	A
USGS	01646500	1982-01-04	7300	A
USGS	01646500	1982-01-05	14200	A
USGS	01646500	1982-01-06	21400	A
USGS	01646500	1982-01-07	24500	A
USGS	01646500	1982-01-08	20800	A
USGS	01646500	1982-01-09	16500	A
USGS	01646500	1982-01-10	13400	A
USGS	01646500	1982-01-11	7850	A
USGS	01646500	1982-01-12	5120	A
USGS	01646500	1982-01-13	4730	A
USGS	01646500	1982-01-14	4700	A
USGS	01646500	1982-01-15	4910	A
USGS	01646500	1982-01-16	5180	A
USGS	01646500	1982-01-17	4550	A
USGS	01646500	1982-01-18	5130	A
USGS	01646500	1982-01-19	5380	A
USGS	01646500	1982-01-20	5810	A
USGS	01646500	1982-01-21	5330	A
USGS	01646500	1982-01-22	5200	A
USGS	01646500	1982-01-23	4760	A
USGS	01646500	1982-01-24	4520	A
USGS	01646500	1982-01-25	4220	A
USGS	01646500	1982-01-26	4100	A
USGS	01646500	1982-01-27	4000	A
USGS	01646500	1982-01-28	3800	A
USGS	01646500	1982-01-29	3900	A
USGS	01646500	1982-01-30	4000	A
USGS	01646500	1982-01-31	4500	A
USGS	01646500	1982-02-01	6500	A
USGS	01646500	1982-02-02	9000	A
USGS	01646500	1982-02-03	17900	A
USGS	01646500	1982-02-04	35700	A
USGS	01646500	1982-02-05	45600	A
USGS	01646500	1982-02-06	51000	A
USGS	01646500	1982-02-07	33700	A
USGS	01646500	1982-02-08	24600	A
USGS	01646500	1982-02-09	20200	A
USGS	01646500	1982-02-10	17700	A
USGS	01646500	1982-02-11	15400	A
USGS	01646500	1982-02-12	14900	A
USGS	01646500	1982-02-13	14200	A
USGS	01646500	1982-02-14	12700	A
USGS	01646500	1982-02-15	11300	A
USGS	01646500	1982-02-16	10700	A
USGS	01646500	1982-02-17	13200	A
USGS	01646500	1982-02-18	32700	A
USGS	01646500	1982-02-19	46800	A
USGS	01646500	1982-02-20	46800	A
USGS	01646500	1982-02-21	42400	A
USGS	01646500	1982-02-22	48400	A
USGS	01646500	1982-02-23	48100	A
USGS	01646500	1982-02-24	40700	A
USGS	01646500	1982-02-25	37500	A
USGS	01646500	1982-02-26	31500	A
USGS	01646500	1982-02-27	24300	A
USGS	01646500	1982-02-28	21600	A
USGS	01646500	1982-03-01	19100	A
USGS	01646500	1982-03-02	17200	A
USGS	01646500	1982-03-03	16300	A
USGS	01646500	1982-03-04	15500	A
USGS	01646500	1982-03-05	14600	A
USGS	01646500	1982-03-06	14000	A
USGS	01646500	1982-03-07	13800	A
USGS	01646500	1982-03-08	16100	A
USGS	01646500	1982-03-09	17500	A
USGS	01646500	1982-03-10	20000	A
USGS	01646500	1982-03-11	20500	A
USGS	01646500	1982-03-12	20300	A
USGS	01646500	1982-03-13	24300	A
USGS	01646500	1982-03-14	35300	A
USGS	01646500	1982-03-15	36500	A
USGS	01646500	1982-03-16	32300	A
USGS	01646500	1982-03-17	35200	A
USGS	01646500	1982-03-18	56600	A
USGS	01646500	1982-03-19	61100	A
USGS	01646500	1982-03-20	45500	A
USGS	01646500	1982-03-21	39000	A
USGS	01646500	1982-03-22	63300	A
USGS	01646500	1982-03-23	67000	A
USGS	01646500	1982-03-24	46100	A
USGS	01646500	1982-03-25	34400	A
USGS	01646500	1982-03-26	27600	A
USGS	01646500	1982-03-27	23100	A
USGS	01646500	1982-03-28	20300	A
USGS	01646500	1982-03-29	17800	A
USGS	01646500	1982-03-30	15700	A
USGS	01646500	1982-03-31	14400	A
USGS	01646500	1982-04-01	13800	A
USGS	01646500	1982-04-02	12800	A
USGS	01646500	1982-04-03	12300	A
USGS	01646500	1982-04-04	13700	A
USGS	01646500	1982-04-05	20400	A
USGS	01646500	1982-04-06	19700	A
USGS	01646500	1982-04-07	19300	A
USGS	01646500	1982-04-08	18100	A
USGS	01646500	1982-04-09	16400	A
USGS	01646500	1982-04-10	15700	A
USGS	01646500	1982-04-11	15200	A
USGS	01646500	1982-04-12	15100	A
USGS	01646500	1982-04-13	14400	A
USGS	01646500	1982-04-14	13400	A
USGS	01646500	1982-04-15	12600	A
USGS	01646500	1982-04-16	11700	A
USGS	01646500	1982-04-17	10900	A
USGS	01646500	1982-04-18	10900	A
USGS	01646500	1982-04-19	11300	A
USGS	01646500	1982-04-20	11200	A
USGS	01646500	1982-04-21	10700	A
USGS	01646500	1982-04-22	10000	A
USGS	01646500	1982-04-23	9280	A
USGS	01646500	1982-04-24	8670	A
USGS	01646500	1982-04-25	8090	A
USGS	01646500	1982-04-26	8630	A
USGS	01646500	1982-04-27	11700	A
USGS	01646500	1982-04-28	13800	A
USGS	01646500	1982-04-29	14600	A
USGS	01646500	1982-04-30	16600	A
USGS	01646500	1982-05-01	16200	A
USGS	01646500	1982-05-02	14600	A
USGS	01646500	1982-05-03	13200	A
USGS	01646500	1982-05-04	12100	A
USGS	01646500	1982-05-05	11100	A
USGS	01646500	1982-05-06	10100	A
USGS	01646500	1982-05-07	9330	A
USGS	01646500	1982-05-08	8630	A
USGS	01646500	1982-05-09	8270	A
USGS	01646500	1982-05-10	7840	A
USGS	01646500	1982-05-11	8210	A
USGS	01646500	1982-05-12	8040	A
USGS	01646500	1982-05-13	6950	A
USGS	01646500	1982-05-14	6250	A
USGS	01646500	1982-05-15	5830	A
USGS	01646500	1982-05-16	5410	A
USGS	01646500	1982-05-17	5000	A
USGS	01646500	1982-05-18	4620	A
USGS	01646500	1982-05-19	4280	A
USGS	01646500	1982-05-20	4340	A
USGS	01646500	1982-05-21	4290	A
USGS	01646500	1982-05-22	4560	A
USGS	01646500	1982-05-23	4940	A
USGS	01646500	1982-05-24	4580	A
USGS	01646500	1982-05-25	4820	A
USGS	01646500	1982-05-26	5040	A
USGS	01646500	1982-05-27	6630	A
USGS	01646500	1982-05-28	7180	A
USGS	01646500	1982-05-29	12800	A
USGS	01646500	1982-05-30	10800	A
USGS	01646500	1982-05-31	11900	A
USGS	01646500	1982-06-01	9060	A
USGS	01646500	1982-06-02	9350	A
USGS	01646500	1982-06-03	8730	A
USGS	01646500	1982-06-04	10100	A
USGS	01646500	1982-06-05	13200	A
USGS	01646500	1982-06-06	21100	A
USGS	01646500	1982-06-07	28100	A
USGS	01646500	1982-06-08	25600	A
USGS	01646500	1982-06-09	19700	A
USGS	01646500	1982-06-10	16000	A
USGS	01646500	1982-06-11	14300	A
USGS	01646500	1982-06-12	13600	A
USGS	01646500	1982-06-13	27400	A
USGS	01646500	1982-06-14	59800	A
USGS	01646500	1982-06-15	92700	A
USGS	01646500	1982-06-16	58100	A
USGS	01646500	1982-06-17	42600	A
USGS	01646500	1982-06-18	39500	A
USGS	01646500	1982-06-19	29500	A
USGS	01646500	1982-06-20	22200	A
USGS	01646500	1982-06-21	17700	A
USGS	01646500	1982-06-22	14700	A
USGS	01646500	1982-06-23	12800	A
USGS	01646500	1982-06-24	11100	A
USGS	01646500	1982-06-25	9660	A
USGS	01646500	1982-06-26	8720	A
USGS	01646500	1982-06-27	7930	A
USGS	01646500	1982-06-28	7000	A
USGS	01646500	1982-06-29	6420	A
USGS	01646500	1982-06-30	6140	A
USGS	01646500	1982-07-01	5920	A
USGS	01646500	1982-07-02	5630	A
USGS	01646500	1982-07-03	5280	A
USGS	01646500	1982-07-04	6080	A
USGS	01646500	1982-07-05	6300	A
USGS	01646500	1982-07-06	6450	A
USGS	01646500	1982-07-07	7720	A
USGS	01646500	1982-07-08	6830	A
USGS	01646500	1982-07-09	6460	A
USGS	01646500	1982-07-10	6200	A
USGS	01646500	1982-07-11	6110	A
USGS	01646500	1982-07-12	5880	A
USGS	01646500	1982-07-13	6690	A
USGS	01646500	1982-07-14	7160	A
USGS	01646500	1982-07-15	7220	A
USGS	01646500	1982-07-16	6050	A
USGS	01646500	1982-07-17	5000	A
USGS	01646500	1982-07-18	4320	A
USGS	01646500	1982-07-19	4700	A
USGS	01646500	1982-07-20	4600	A
USGS	01646500	1982-07-21	4410	A
USGS	01646500	1982-07-22	4570	A
USGS	01646500	1982-07-23	5410	A
USGS	01646500	1982-07-24	5690	A
USGS	01646500	1982-07-25	5020	A
USGS	01646500	1982-07-26	5650	A
USGS	01646500	1982-07-27	5950	A
USGS	01646500	1982-07-28	6700	A
USGS	01646500	1982-07-29	5680	A
USGS	01646500	1982-07-30	4580	A
USGS	01646500	1982-07-31	5170	A
USGS	01646500	1982-08-01	5550	A
USGS	01646500	1982-08-02	4610	A
USGS	01646500	1982-08-03	4090	A
USGS	01646500	1982-08-04	3950	A
USGS	01646500	1982-08-05	3950	A
USGS	01646500	1982-08-06	3990	A
USGS	01646500	1982-08-07	4720	A
USGS	01646500	1982-08-08	3950	A
USGS	01646500	1982-08-09	3950	A
USGS	01646500	1982-08-10	5030	A
USGS	01646500	1982-08-11	5250	A
USGS	01646500	1982-08-12	6230	A
USGS	01646500	1982-08-13	5070	A
USGS	01646500	1982-08-14	4560	A
USGS	01646500	1982-08-15	4050	A
USGS	01646500	1982-08-16	3670	A
USGS	01646500	1982-08-17	3290	A
USGS	01646500	1982-08-18	3140	A
USGS	01646500	1982-08-19	3450	A
USGS	01646500	1982-08-20	3660	A
USGS	01646500	1982-08-21	3320	A
USGS	01646500	1982-08-22	3320	A
USGS	01646500	1982-08-23	2870	A
USGS	01646500	1982-08-24	2550	A
USGS	01646500	1982-08-25	2400	A
USGS	01646500	1982-08-26	2450	A
USGS	01646500	1982-08-27	2380	A
USGS	01646500	1982-08-28	2150	A
USGS	01646500	1982-08-29	2120	A
USGS	01646500	1982-08-30	2080	A
USGS	01646500	1982-08-31	2100	A
USGS	01646500	1982-09-01	2100	A
USGS	01646500	1982-09-02	2000	A
USGS	01646500	1982-09-03	3150	A
USGS	01646500	1982-09-04	2170	A
USGS	01646500	1982-09-05	1990	A
USGS	01646500	1982-09-06	1950	A
USGS	01646500	1982-09-07	1810	A
USGS	01646500	1982-09-08	1790	A
USGS	01646500	1982-09-09	1800	A
USGS	01646500	1982-09-10	1730	A
USGS	01646500	1982-09-11	1530	A
USGS	01646500	1982-09-12	1570	A
USGS	01646500	1982-09-13	1620	A
USGS	01646500	1982-09-14	1690	A
USGS	01646500	1982-09-15	1470	A
USGS	01646500	1982-09-16	1330	A
USGS	01646500	1982-09-17	1350	A
USGS	01646500	1982-09-18	1480	A
USGS	01646500	1982-09-19	1570	A
USGS	01646500	1982-09-20	1490	A
USGS	01646500	1982-09-21	1530	A
USGS	01646500	1982-09-22	2110	A
USGS	01646500	1982-09-23	1990	A
USGS	01646500	1982-09-24	1750	A
USGS	01646500	1982-09-25	1770	A
USGS	01646500	1982-09-26	1580	A
USGS	01646500	1982-09-27	2660	A
USGS	01646500	1982-09-28	3300	A
USGS	01646500	1982-09-29	3040	A
USGS	01646500	1982-09-30	2990	A
USGS	01646500	1982-10-01	2500	A
USGS	01646500	1982-10-02	2430	A
USGS	01646500	1982-10-03	2350	A
USGS	01646500	1982-10-04	2170	A
USGS	01646500	1982-10-05	2130	A
USGS	01646500	1982-10-06	2060	A
USGS	01646500	1982-10-07	1950	A
USGS	01646500	1982-10-08	1740	A
USGS	01646500	1982-10-09	1720	A
USGS	01646500	1982-10-10	1570	A
USGS	01646500	1982-10-11	1580	A
USGS	01646500	1982-10-12	1600	A
USGS	01646500	1982-10-13	1740	A
USGS	01646500	1982-10-14	1820	A
USGS	01646500	1982-10-15	1840	A
USGS	01646500	1982-10-16	2000	A
USGS	01646500	1982-10-17	1990	A
USGS	01646500	1982-10-18	1810	A
USGS	01646500	1982-10-19	1940	A
USGS	01646500	1982-10-20	1960	A
USGS	01646500	1982-10-21	2170	A
USGS	01646500	1982-10-22	2090	A
USGS	01646500	1982-10-23	1980	A
USGS	01646500	1982-10-24	1950	A
USGS	01646500	1982-10-25	2060	A
USGS	01646500	1982-10-26	2640	A
USGS	01646500	1982-10-27	2800	A
USGS	01646500	1982-10-28	2770	A
USGS	01646500	1982-10-29	2500	A
USGS	01646500	1982-10-30	2320	A
USGS	01646500	1982-10-31	2340	A
USGS	01646500	1982-11-01	2260	A
USGS	01646500	1982-11-02	1970	A
USGS	01646500	1982-11-03	1910	A
USGS	01646500	1982-11-04	2590	A
USGS	01646500	1982-11-05	5130	A
USGS	01646500	1982-11-06	4260	A
USGS	01646500	1982-11-07	4180	A
USGS	01646500	1982-11-08	3890	A
USGS	01646500	1982-11-09	3740	A
USGS	01646500	1982-11-10	3580	A
USGS	01646500	1982-11-11	3200	A
USGS	01646500	1982-11-12	2720	A
USGS	01646500	1982-11-13	2710	A
USGS	01646500	1982-11-14	2540	A
USGS	01646500	1982-11-15	2300	A
USGS	01646500	1982-11-16	2400	A
