# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-07 13:07:06 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01578310 SUSQUEHANNA RIVER AT CONOWINGO, MD
# -----------------------------------------------------------------------------------
#
# Data provided for site 01578310
#            TS   parameter     statistic     Description
#         68118       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	68118_00060_00003	68118_00060_00003_cd
USGS	01578310	1997-02-10	47800	A
USGS	01578310	1997-02-11	42600	A
USGS	01578310	1997-02-12	37200	A
USGS	01578310	1997-02-13	32900	A
USGS	01578310	1997-02-14	40600	A
USGS	01578310	1997-02-15	22900	A
USGS	01578310	1997-02-16	20100	A
USGS	01578310	1997-02-17	31500	A
USGS	01578310	1997-02-18	29900	A
USGS	01578310	1997-02-19	24700	A
USGS	01578310	1997-02-20	32900	A
USGS	01578310	1997-02-21	46000	A
USGS	01578310	1997-02-22	44800	A
USGS	01578310	1997-02-23	78700	A
USGS	01578310	1997-02-24	99000	A
USGS	01578310	1997-02-25	110000	A
USGS	01578310	1997-02-26	101000	A
USGS	01578310	1997-02-27	84200	A
USGS	01578310	1997-02-28	69200	A
USGS	01578310	1997-03-01	67900	A
USGS	01578310	1997-03-02	82800	A
USGS	01578310	1997-03-03	82900	A
USGS	01578310	1997-03-04	89800	A
USGS	01578310	1997-03-05	91700	A
USGS	01578310	1997-03-06	94400	A
USGS	01578310	1997-03-07	100000	A
USGS	01578310	1997-03-08	118000	A
USGS	01578310	1997-03-09	113000	A
USGS	01578310	1997-03-10	108000	A
USGS	01578310	1997-03-11	91000	A
USGS	01578310	1997-03-12	72700	A
USGS	01578310	1997-03-13	71200	A
USGS	01578310	1997-03-14	68300	A
USGS	01578310	1997-03-15	72300	A
USGS	01578310	1997-03-16	78200	A
USGS	01578310	1997-03-17	74700	A
USGS	01578310	1997-03-18	74900	A
USGS	01578310	1997-03-19	66200	A
USGS	01578310	1997-03-20	62200	A
USGS	01578310	1997-03-21	57600	A
USGS	01578310	1997-03-22	48000	A
USGS	01578310	1997-03-23	38700	A
USGS	01578310	1997-03-24	49500	A
USGS	01578310	1997-03-25	52000	A
USGS	01578310	1997-03-26	44500	A
USGS	01578310	1997-03-27	51600	A
USGS	01578310	1997-03-28	60200	A
USGS	01578310	1997-03-29	64000	A
USGS	01578310	1997-03-30	63300	A
USGS	01578310	1997-03-31	79000	A
USGS	01578310	1997-04-01	72900	A
USGS	01578310	1997-04-02	76500	A
USGS	01578310	1997-04-03	76600	A
USGS	01578310	1997-04-04	77200	A
USGS	01578310	1997-04-05	68800	A
USGS	01578310	1997-04-06	59200	A
USGS	01578310	1997-04-07	67300	A
USGS	01578310	1997-04-08	61800	A
USGS	01578310	1997-04-09	61300	A
USGS	01578310	1997-04-10	46300	A
USGS	01578310	1997-04-11	43200	A
USGS	01578310	1997-04-12	33800	A
USGS	01578310	1997-04-13	31000	A
USGS	01578310	1997-04-14	37300	A
USGS	01578310	1997-04-15	37300	A
USGS	01578310	1997-04-16	36500	A
USGS	01578310	1997-04-17	37200	A
USGS	01578310	1997-04-18	39300	A
USGS	01578310	1997-04-19	24000	A
USGS	01578310	1997-04-20	18900	A
USGS	01578310	1997-04-21	32200	A
USGS	01578310	1997-04-22	30300	A
USGS	01578310	1997-04-23	26800	A
USGS	01578310	1997-04-24	29600	A
USGS	01578310	1997-04-25	25500	A
USGS	01578310	1997-04-26	22300	A
USGS	01578310	1997-04-27	12600	A
USGS	01578310	1997-04-28	26100	A
USGS	01578310	1997-04-29	25400	A
USGS	01578310	1997-04-30	24800	A
USGS	01578310	1997-05-01	27600	A
USGS	01578310	1997-05-02	25800	A
USGS	01578310	1997-05-03	26000	A
USGS	01578310	1997-05-04	19600	A
USGS	01578310	1997-05-05	30200	A
USGS	01578310	1997-05-06	33100	A
USGS	01578310	1997-05-07	33400	A
USGS	01578310	1997-05-08	36400	A
USGS	01578310	1997-05-09	35700	A
USGS	01578310	1997-05-10	21900	A
USGS	01578310	1997-05-11	21900	A
USGS	01578310	1997-05-12	32100	A
USGS	01578310	1997-05-13	31400	A
USGS	01578310	1997-05-14	26100	A
USGS	01578310	1997-05-15	29000	A
USGS	01578310	1997-05-16	28300	A
USGS	01578310	1997-05-17	14700	A
USGS	01578310	1997-05-18	12800	A
USGS	01578310	1997-05-19	29200	A
USGS	01578310	1997-05-20	23000	A
USGS	01578310	1997-05-21	23600	A
USGS	01578310	1997-05-22	33500	A
USGS	01578310	1997-05-23	44100	A
USGS	01578310	1997-05-24	33700	A
USGS	01578310	1997-05-25	30700	A
USGS	01578310	1997-05-26	37100	A
USGS	01578310	1997-05-27	54600	A
USGS	01578310	1997-05-28	55900	A
USGS	01578310	1997-05-29	51900	A
USGS	01578310	1997-05-30	37200	A
USGS	01578310	1997-05-31	26300	A
USGS	01578310	1997-06-01	21000	A
USGS	01578310	1997-06-02	30800	A
USGS	01578310	1997-06-03	41900	A
USGS	01578310	1997-06-04	48300	A
USGS	01578310	1997-06-05	53100	A
USGS	01578310	1997-06-06	57300	A
USGS	01578310	1997-06-07	37700	A
USGS	01578310	1997-06-08	33700	A
USGS	01578310	1997-06-09	28800	A
USGS	01578310	1997-06-10	27900	A
USGS	01578310	1997-06-11	27400	A
USGS	01578310	1997-06-12	27700	A
USGS	01578310	1997-06-13	25600	A
USGS	01578310	1997-06-14	16500	A
USGS	01578310	1997-06-15	12600	A
USGS	01578310	1997-06-16	23500	A
USGS	01578310	1997-06-17	18100	A
USGS	01578310	1997-06-18	17700	A
USGS	01578310	1997-06-19	19600	A
USGS	01578310	1997-06-20	17500	A
USGS	01578310	1997-06-21	17200	A
USGS	01578310	1997-06-22	13200	A
USGS	01578310	1997-06-23	15000	A
USGS	01578310	1997-06-24	19800	A
USGS	01578310	1997-06-25	16400	A
USGS	01578310	1997-06-26	16400	A
USGS	01578310	1997-06-27	7420	A
USGS	01578310	1997-06-28	11100	A
USGS	01578310	1997-06-29	8660	A
USGS	01578310	1997-06-30	16800	A
USGS	01578310	1997-07-01	18600	A
USGS	01578310	1997-07-02	9410	A
USGS	01578310	1997-07-03	12100	A
USGS	01578310	1997-07-04	5490	A
USGS	01578310	1997-07-05	6720	A
USGS	01578310	1997-07-06	6270	A
USGS	01578310	1997-07-07	14100	A
USGS	01578310	1997-07-08	14700	A
USGS	01578310	1997-07-09	10800	A
USGS	01578310	1997-07-10	8720	A
USGS	01578310	1997-07-11	5240	A
USGS	01578310	1997-07-12	5240	A
USGS	01578310	1997-07-13	5240	A
USGS	01578310	1997-07-14	7250	A
USGS	01578310	1997-07-15	16300	A
USGS	01578310	1997-07-16	10400	A
USGS	01578310	1997-07-17	6370	A
USGS	01578310	1997-07-18	5260	A
USGS	01578310	1997-07-19	5420	A
USGS	01578310	1997-07-20	5080	A
USGS	01578310	1997-07-21	5310	A
USGS	01578310	1997-07-22	6520	A
USGS	01578310	1997-07-23	7880	A
USGS	01578310	1997-07-24	11000	A
USGS	01578310	1997-07-25	17000	A
USGS	01578310	1997-07-26	9920	A
USGS	01578310	1997-07-27	8930	A
USGS	01578310	1997-07-28	15100	A
USGS	01578310	1997-07-29	9430	A
USGS	01578310	1997-07-30	5000	A
USGS	01578310	1997-07-31	6570	A
USGS	01578310	1997-08-01	6430	A
USGS	01578310	1997-08-02	5000	A
USGS	01578310	1997-08-03	5000	A
USGS	01578310	1997-08-04	5030	A
USGS	01578310	1997-08-05	5000	A
USGS	01578310	1997-08-06	4950	A
USGS	01578310	1997-08-07	4960	A
USGS	01578310	1997-08-08	4990	A
USGS	01578310	1997-08-09	7430	A
USGS	01578310	1997-08-10	4940	A
USGS	01578310	1997-08-11	6360	A
USGS	01578310	1997-08-12	7620	A
USGS	01578310	1997-08-13	4490	A
USGS	01578310	1997-08-14	5160	A
USGS	01578310	1997-08-15	4990	A
USGS	01578310	1997-08-16	8210	A
USGS	01578310	1997-08-17	5030	A
USGS	01578310	1997-08-18	7690	A
USGS	01578310	1997-08-19	11500	A
USGS	01578310	1997-08-20	10100	A
USGS	01578310	1997-08-21	21100	A
USGS	01578310	1997-08-22	16500	A
USGS	01578310	1997-08-23	9380	A
USGS	01578310	1997-08-24	4980	A
USGS	01578310	1997-08-25	14200	A
USGS	01578310	1997-08-26	12400	A
USGS	01578310	1997-08-27	14100	A
USGS	01578310	1997-08-28	9140	A
USGS	01578310	1997-08-29	7220	A
USGS	01578310	1997-08-30	4910	A
USGS	01578310	1997-08-31	4920	A
USGS	01578310	1997-09-01	5280	A
USGS	01578310	1997-09-02	16300	A
USGS	01578310	1997-09-03	10500	A
USGS	01578310	1997-09-04	4930	A
USGS	01578310	1997-09-05	5410	A
USGS	01578310	1997-09-06	4910	A
USGS	01578310	1997-09-07	4920	A
USGS	01578310	1997-09-08	10400	A
USGS	01578310	1997-09-09	6450	A
USGS	01578310	1997-09-10	6760	A
USGS	01578310	1997-09-11	13300	A
USGS	01578310	1997-09-12	18200	A
USGS	01578310	1997-09-13	12100	A
USGS	01578310	1997-09-14	4970	A
USGS	01578310	1997-09-15	16800	A
USGS	01578310	1997-09-16	13600	A
USGS	01578310	1997-09-17	10100	A
USGS	01578310	1997-09-18	11800	A
USGS	01578310	1997-09-19	3920	A
USGS	01578310	1997-09-20	6220	A
USGS	01578310	1997-09-21	3620	A
USGS	01578310	1997-09-22	8010	A
USGS	01578310	1997-09-23	3630	A
USGS	01578310	1997-09-24	8850	A
USGS	01578310	1997-09-25	3660	A
USGS	01578310	1997-09-26	5680	A
USGS	01578310	1997-09-27	3630	A
USGS	01578310	1997-09-28	3640	A
USGS	01578310	1997-09-29	15800	A
USGS	01578310	1997-09-30	7770	A
USGS	01578310	1997-10-01	9960	A
USGS	01578310	1997-10-02	10600	A
USGS	01578310	1997-10-03	10200	A
USGS	01578310	1997-10-04	8930	A
USGS	01578310	1997-10-05	3670	A
USGS	01578310	1997-10-06	15400	A
USGS	01578310	1997-10-07	9890	A
USGS	01578310	1997-10-08	15000	A
USGS	01578310	1997-10-09	10300	A
USGS	01578310	1997-10-10	6760	A
USGS	01578310	1997-10-11	4010	A
USGS	01578310	1997-10-12	3630	A
USGS	01578310	1997-10-13	3910	A
USGS	01578310	1997-10-14	11700	A
USGS	01578310	1997-10-15	8080	A
USGS	01578310	1997-10-16	6470	A
USGS	01578310	1997-10-17	6410	A
USGS	01578310	1997-10-18	4670	A
USGS	01578310	1997-10-19	4610	A
USGS	01578310	1997-10-20	4560	A
USGS	01578310	1997-10-21	4800	A
USGS	01578310	1997-10-22	4530	A
USGS	01578310	1997-10-23	8440	A
USGS	01578310	1997-10-24	5420	A
USGS	01578310	1997-10-25	3760	A
USGS	01578310	1997-10-26	3760	A
USGS	01578310	1997-10-27	3710	A
USGS	01578310	1997-10-28	6240	A
USGS	01578310	1997-10-29	10700	A
USGS	01578310	1997-10-30	6940	A
USGS	01578310	1997-10-31	9140	A
USGS	01578310	1997-11-01	3670	A
USGS	01578310	1997-11-02	3650	A
USGS	01578310	1997-11-03	9280	A
USGS	01578310	1997-11-04	26100	A
USGS	01578310	1997-11-05	20200	A
USGS	01578310	1997-11-06	34200	A
USGS	01578310	1997-11-07	28100	A
USGS	01578310	1997-11-08	33000	A
USGS	01578310	1997-11-09	71100	A
USGS	01578310	1997-11-10	98900	A
USGS	01578310	1997-11-11	99500	A
USGS	01578310	1997-11-12	87400	A
USGS	01578310	1997-11-13	72900	A
USGS	01578310	1997-11-14	64600	A
USGS	01578310	1997-11-15	54300	A
USGS	01578310	1997-11-16	41900	A
USGS	01578310	1997-11-17	44300	A
USGS	01578310	1997-11-18	40100	A
USGS	01578310	1997-11-19	31300	A
USGS	01578310	1997-11-20	27000	A
USGS	01578310	1997-11-21	31200	A
USGS	01578310	1997-11-22	19300	A
USGS	01578310	1997-11-23	19500	A
USGS	01578310	1997-11-24	35200	A
USGS	01578310	1997-11-25	39300	A
USGS	01578310	1997-11-26	36100	A
USGS	01578310	1997-11-27	33700	A
USGS	01578310	1997-11-28	35200	A
USGS	01578310	1997-11-29	35400	A
USGS	01578310	1997-11-30	29400	A
USGS	01578310	1997-12-01	44700	A
USGS	01578310	1997-12-02	46900	A
USGS	01578310	1997-12-03	49900	A
USGS	01578310	1997-12-04	54900	A
USGS	01578310	1997-12-05	51800	A
USGS	01578310	1997-12-06	40200	A
USGS	01578310	1997-12-07	26300	A
USGS	01578310	1997-12-08	40300	A
USGS	01578310	1997-12-09	33300	A
USGS	01578310	1997-12-10	38900	A
USGS	01578310	1997-12-11	34200	A
USGS	01578310	1997-12-12	29600	A
USGS	01578310	1997-12-13	22400	A
USGS	01578310	1997-12-14	23500	A
USGS	01578310	1997-12-15	28000	A
USGS	01578310	1997-12-16	26200	A
USGS	01578310	1997-12-17	26400	A
USGS	01578310	1997-12-18	22700	A
USGS	01578310	1997-12-19	21400	A
USGS	01578310	1997-12-20	17000	A
USGS	01578310	1997-12-21	16800	A
USGS	01578310	1997-12-22	27300	A
USGS	01578310	1997-12-23	22400	A
USGS	01578310	1997-12-24	23300	A
USGS	01578310	1997-12-25	9740	A
USGS	01578310	1997-12-26	29600	A
USGS	01578310	1997-12-27	28300	A
USGS	01578310	1997-12-28	30600	A
USGS	01578310	1997-12-29	41900	A
USGS	01578310	1997-12-30	44900	A
USGS	01578310	1997-12-31	39300	A
USGS	01578310	1998-01-01	32500	A
USGS	01578310	1998-01-02	33300	A
USGS	01578310	1998-01-03	22200	A
USGS	01578310	1998-01-04	22000	A
USGS	01578310	1998-01-05	26500	A
USGS	01578310	1998-01-06	44800	A
USGS	01578310	1998-01-07	62800	A
USGS	01578310	1998-01-08	93000	A
USGS	01578310	1998-01-09	241000	A
USGS	01578310	1998-01-10	332000	A
USGS	01578310	1998-01-11	283000	A
USGS	01578310	1998-01-12	210000	A
USGS	01578310	1998-01-13	170000	A
USGS	01578310	1998-01-14	137000	A
USGS	01578310	1998-01-15	116000	A
USGS	01578310	1998-01-16	94400	A
USGS	01578310	1998-01-17	90000	A
USGS	01578310	1998-01-18	82800	A
USGS	01578310	1998-01-19	83100	A
USGS	01578310	1998-01-20	72600	A
USGS	01578310	1998-01-21	64500	A
USGS	01578310	1998-01-22	57300	A
USGS	01578310	1998-01-23	55700	A
USGS	01578310	1998-01-24	59500	A
USGS	01578310	1998-01-25	59700	A
USGS	01578310	1998-01-26	65300	A
USGS	01578310	1998-01-27	55400	A
USGS	01578310	1998-01-28	55500	A
USGS	01578310	1998-01-29	53900	A
USGS	01578310	1998-01-30	57600	A
USGS	01578310	1998-01-31	36400	A
USGS	01578310	1998-02-01	37200	A
USGS	01578310	1998-02-02	48300	A
USGS	01578310	1998-02-03	44200	A
USGS	01578310	1998-02-04	48800	A
USGS	01578310	1998-02-05	48000	A
USGS	01578310	1998-02-06	64200	A
USGS	01578310	1998-02-07	65400	A
USGS	01578310	1998-02-08	56400	A
USGS	01578310	1998-02-09	53600	A
USGS	01578310	1998-02-10	49600	A
USGS	01578310	1998-02-11	39700	A
USGS	01578310	1998-02-12	46200	A
USGS	01578310	1998-02-13	47100	A
USGS	01578310	1998-02-14	50600	A
USGS	01578310	1998-02-15	46100	A
USGS	01578310	1998-02-16	65200	A
USGS	01578310	1998-02-17	65900	A
USGS	01578310	1998-02-18	66200	A
USGS	01578310	1998-02-19	102000	A
USGS	01578310	1998-02-20	139000	A
USGS	01578310	1998-02-21	153000	A
USGS	01578310	1998-02-22	136000	A
USGS	01578310	1998-02-23	127000	A
USGS	01578310	1998-02-24	134000	A
USGS	01578310	1998-02-25	159000	A
USGS	01578310	1998-02-26	130000	A
USGS	01578310	1998-02-27	107000	A
USGS	01578310	1998-02-28	98800	A
USGS	01578310	1998-03-01	95700	A
USGS	01578310	1998-03-02	115000	A
USGS	01578310	1998-03-03	172000	A
USGS	01578310	1998-03-04	167000	A
USGS	01578310	1998-03-05	140000	A
USGS	01578310	1998-03-06	117000	A
USGS	01578310	1998-03-07	96200	A
USGS	01578310	1998-03-08	75200	A
USGS	01578310	1998-03-09	98200	A
USGS	01578310	1998-03-10	120000	A
USGS	01578310	1998-03-11	139000	A
USGS	01578310	1998-03-12	154000	A
USGS	01578310	1998-03-13	137000	A
USGS	01578310	1998-03-14	118000	A
USGS	01578310	1998-03-15	95200	A
USGS	01578310	1998-03-16	82500	A
USGS	01578310	1998-03-17	69900	A
USGS	01578310	1998-03-18	62300	A
USGS	01578310	1998-03-19	59600	A
USGS	01578310	1998-03-20	52500	A
USGS	01578310	1998-03-21	68400	A
USGS	01578310	1998-03-22	105000	A
USGS	01578310	1998-03-23	112000	A
USGS	01578310	1998-03-24	112000	A
USGS	01578310	1998-03-25	100000	A
USGS	01578310	1998-03-26	78000	A
USGS	01578310	1998-03-27	64000	A
USGS	01578310	1998-03-28	58900	A
USGS	01578310	1998-03-29	56900	A
USGS	01578310	1998-03-30	65200	A
USGS	01578310	1998-03-31	61200	A
USGS	01578310	1998-04-01	66600	A
USGS	01578310	1998-04-02	65300	A
USGS	01578310	1998-04-03	66800	A
USGS	01578310	1998-04-04	57600	A
USGS	01578310	1998-04-05	60500	A
USGS	01578310	1998-04-06	57900	A
USGS	01578310	1998-04-07	55400	A
USGS	01578310	1998-04-08	50100	A
USGS	01578310	1998-04-09	50100	A
USGS	01578310	1998-04-10	52000	A
USGS	01578310	1998-04-11	103000	A
USGS	01578310	1998-04-12	135000	A
USGS	01578310	1998-04-13	114000	A
USGS	01578310	1998-04-14	90400	A
USGS	01578310	1998-04-15	65500	A
USGS	01578310	1998-04-16	63400	A
USGS	01578310	1998-04-17	59900	A
USGS	01578310	1998-04-18	53300	A
USGS	01578310	1998-04-19	53000	A
USGS	01578310	1998-04-20	77100	A
USGS	01578310	1998-04-21	105000	A
USGS	01578310	1998-04-22	142000	A
USGS	01578310	1998-04-23	133000	A
USGS	01578310	1998-04-24	105000	A
USGS	01578310	1998-04-25	78400	A
USGS	01578310	1998-04-26	62000	A
USGS	01578310	1998-04-27	67800	A
USGS	01578310	1998-04-28	76500	A
USGS	01578310	1998-04-29	79100	A
USGS	01578310	1998-04-30	79700	A
USGS	01578310	1998-05-01	60900	A
USGS	01578310	1998-05-02	56100	A
USGS	01578310	1998-05-03	55000	A
USGS	01578310	1998-05-04	65200	A
USGS	01578310	1998-05-05	58700	A
USGS	01578310	1998-05-06	72100	A
USGS	01578310	1998-05-07	84100	A
USGS	01578310	1998-05-08	74100	A
USGS	01578310	1998-05-09	82900	A
USGS	01578310	1998-05-10	86900	A
USGS	01578310	1998-05-11	102000	A
USGS	01578310	1998-05-12	148000	A
USGS	01578310	1998-05-13	205000	A
USGS	01578310	1998-05-14	184000	A
USGS	01578310	1998-05-15	140000	A
USGS	01578310	1998-05-16	104000	A
USGS	01578310	1998-05-17	78600	A
USGS	01578310	1998-05-18	68000	A
USGS	01578310	1998-05-19	61500	A
USGS	01578310	1998-05-20	47800	A
USGS	01578310	1998-05-21	40200	A
USGS	01578310	1998-05-22	31900	A
USGS	01578310	1998-05-23	30200	A
USGS	01578310	1998-05-24	27900	A
USGS	01578310	1998-05-25	26100	A
USGS	01578310	1998-05-26	29100	A
USGS	01578310	1998-05-27	21600	A
USGS	01578310	1998-05-28	25200	A
USGS	01578310	1998-05-29	23000	A
USGS	01578310	1998-05-30	25600	A
USGS	01578310	1998-05-31	14400	A
USGS	01578310	1998-06-01	26800	A
USGS	01578310	1998-06-02	22900	A
USGS	01578310	1998-06-03	20700	A
USGS	01578310	1998-06-04	14500	A
USGS	01578310	1998-06-05	16300	A
USGS	01578310	1998-06-06	23200	A
USGS	01578310	1998-06-07	16900	A
USGS	01578310	1998-06-08	23800	A
USGS	01578310	1998-06-09	19700	A
USGS	01578310	1998-06-10	18300	A
USGS	01578310	1998-06-11	15900	A
USGS	01578310	1998-06-12	19300	A
USGS	01578310	1998-06-13	22900	A
USGS	01578310	1998-06-14	29500	A
USGS	01578310	1998-06-15	34600	A
USGS	01578310	1998-06-16	36700	A
USGS	01578310	1998-06-17	38100	A
USGS	01578310	1998-06-18	36500	A
USGS	01578310	1998-06-19	36700	A
USGS	01578310	1998-06-20	28900	A
USGS	01578310	1998-06-21	23800	A
USGS	01578310	1998-06-22	35700	A
USGS	01578310	1998-06-23	28700	A
USGS	01578310	1998-06-24	28800	A
USGS	01578310	1998-06-25	29000	A
USGS	01578310	1998-06-26	30200	A
USGS	01578310	1998-06-27	23900	A
USGS	01578310	1998-06-28	16000	A
USGS	01578310	1998-06-29	23400	A
USGS	01578310	1998-06-30	25200	A
USGS	01578310	1998-07-01	29000	A
USGS	01578310	1998-07-02	19200	A
USGS	01578310	1998-07-03	36000	A
USGS	01578310	1998-07-04	40500	A
USGS	01578310	1998-07-05	29300	A
USGS	01578310	1998-07-06	29900	A
USGS	01578310	1998-07-07	23900	A
USGS	01578310	1998-07-08	33300	A
USGS	01578310	1998-07-09	33700	A
USGS	01578310	1998-07-10	29300	A
USGS	01578310	1998-07-11	22300	A
USGS	01578310	1998-07-12	39400	A
USGS	01578310	1998-07-13	39100	A
USGS	01578310	1998-07-14	27800	A
USGS	01578310	1998-07-15	24000	A
USGS	01578310	1998-07-16	20400	A
USGS	01578310	1998-07-17	19800	A
USGS	01578310	1998-07-18	15100	A
USGS	01578310	1998-07-19	10500	A
USGS	01578310	1998-07-20	16100	A
USGS	01578310	1998-07-21	13600	A
USGS	01578310	1998-07-22	12700	A
USGS	01578310	1998-07-23	12800	A
USGS	01578310	1998-07-24	8290	A
USGS	01578310	1998-07-25	12400	A
USGS	01578310	1998-07-26	6670	A
USGS	01578310	1998-07-27	13800	A
USGS	01578310	1998-07-28	14500	A
USGS	01578310	1998-07-29	12700	A
USGS	01578310	1998-07-30	8850	A
USGS	01578310	1998-07-31	8070	A
USGS	01578310	1998-08-01	8800	A
USGS	01578310	1998-08-02	6320	A
USGS	01578310	1998-08-03	9200	A
USGS	01578310	1998-08-04	9790	A
USGS	01578310	1998-08-05	9000	A
USGS	01578310	1998-08-06	9060	A
USGS	01578310	1998-08-07	8070	A
USGS	01578310	1998-08-08	6210	A
USGS	01578310	1998-08-09	6340	A
USGS	01578310	1998-08-10	6710	A
USGS	01578310	1998-08-11	13300	A
USGS	01578310	1998-08-12	8720	A
USGS	01578310	1998-08-13	7210	A
USGS	01578310	1998-08-14	6810	A
USGS	01578310	1998-08-15	8600	A
USGS	01578310	1998-08-16	6410	A
USGS	01578310	1998-08-17	6600	A
USGS	01578310	1998-08-18	13200	A
USGS	01578310	1998-08-19	8410	A
USGS	01578310	1998-08-20	7560	A
USGS	01578310	1998-08-21	12400	A
USGS	01578310	1998-08-22	8590	A
USGS	01578310	1998-08-23	6240	A
USGS	01578310	1998-08-24	10400	A
USGS	01578310	1998-08-25	11600	A
USGS	01578310	1998-08-26	6020	A
USGS	01578310	1998-08-27	6010	A
USGS	01578310	1998-08-28	9560	A
USGS	01578310	1998-08-29	5510	A
USGS	01578310	1998-08-30	5370	A
USGS	01578310	1998-08-31	5170	A
USGS	01578310	1998-09-01	5040	A
USGS	01578310	1998-09-02	4900	A
USGS	01578310	1998-09-03	5270	A
USGS	01578310	1998-09-04	5310	A
USGS	01578310	1998-09-05	5360	A
USGS	01578310	1998-09-06	5400	A
USGS	01578310	1998-09-07	5120	A
USGS	01578310	1998-09-08	5750	A
USGS	01578310	1998-09-09	5350	A
USGS	01578310	1998-09-10	4930	A
USGS	01578310	1998-09-11	5360	A
USGS	01578310	1998-09-12	6570	A
USGS	01578310	1998-09-13	5010	A
USGS	01578310	1998-09-14	10200	A
USGS	01578310	1998-09-15	6960	A
USGS	01578310	1998-09-16	7040	A
USGS	01578310	1998-09-17	4390	A
USGS	01578310	1998-09-18	4310	A
USGS	01578310	1998-09-19	3510	A
USGS	01578310	1998-09-20	3460	A
USGS	01578310	1998-09-21	10700	A
USGS	01578310	1998-09-22	3670	A
USGS	01578310	1998-09-23	3510	A
USGS	01578310	1998-09-24	3500	A
USGS	01578310	1998-09-25	4800	A
USGS	01578310	1998-09-26	3450	A
USGS	01578310	1998-09-27	3500	A
USGS	01578310	1998-09-28	13000	A
USGS	01578310	1998-09-29	6100	A
USGS	01578310	1998-09-30	6780	A
USGS	01578310	1998-10-01	3550	A
USGS	01578310	1998-10-02	3510	A
USGS	01578310	1998-10-03	3520	A
USGS	01578310	1998-10-04	3510	A
USGS	01578310	1998-10-05	3510	A
USGS	01578310	1998-10-06	3530	A
USGS	01578310	1998-10-07	11300	A
USGS	01578310	1998-10-08	12700	A
USGS	01578310	1998-10-09	8760	A
USGS	01578310	1998-10-10	16500	A
USGS	01578310	1998-10-11	3580	A
USGS	01578310	1998-10-12	16500	A
USGS	01578310	1998-10-13	14800	A
USGS	01578310	1998-10-14	11100	A
USGS	01578310	1998-10-15	11300	A
USGS	01578310	1998-10-16	5890	A
USGS	01578310	1998-10-17	9970	A
USGS	01578310	1998-10-18	6210	A
USGS	01578310	1998-10-19	18500	A
USGS	01578310	1998-10-20	8310	A
USGS	01578310	1998-10-21	10900	A
USGS	01578310	1998-10-22	10100	A
USGS	01578310	1998-10-23	8580	A
USGS	01578310	1998-10-24	4430	A
USGS	01578310	1998-10-25	4430	A
USGS	01578310	1998-10-26	6470	A
USGS	01578310	1998-10-27	10900	A
USGS	01578310	1998-10-28	10700	A
USGS	01578310	1998-10-29	6620	A
USGS	01578310	1998-10-30	4600	A
USGS	01578310	1998-10-31	4470	A
USGS	01578310	1998-11-01	4460	A
USGS	01578310	1998-11-02	4690	A
USGS	01578310	1998-11-03	4450	A
USGS	01578310	1998-11-04	7540	A
USGS	01578310	1998-11-05	12700	A
USGS	01578310	1998-11-06	6880	A
USGS	01578310	1998-11-07	3410	A
USGS	01578310	1998-11-08	3340	A
USGS	01578310	1998-11-09	4540	A
USGS	01578310	1998-11-10	9460	A
USGS	01578310	1998-11-11	4740	A
USGS	01578310	1998-11-12	6520	A
USGS	01578310	1998-11-13	3240	A
USGS	01578310	1998-11-14	3350	A
USGS	01578310	1998-11-15	6980	A
USGS	01578310	1998-11-16	15900	A
USGS	01578310	1998-11-17	8270	A
USGS	01578310	1998-11-18	3720	A
USGS	01578310	1998-11-19	4110	A
USGS	01578310	1998-11-20	4030	A
USGS	01578310	1998-11-21	4020	A
USGS	01578310	1998-11-22	3080	A
USGS	01578310	1998-11-23	3070	A
USGS	01578310	1998-11-24	3790	A
USGS	01578310	1998-11-25	3840	A
USGS	01578310	1998-11-26	5100	A
USGS	01578310	1998-11-27	3080	A
USGS	01578310	1998-11-28	7130	A
USGS	01578310	1998-11-29	3020	A
USGS	01578310	1998-11-30	5480	A
USGS	01578310	1998-12-01	11400	A
USGS	01578310	1998-12-02	11800	A
USGS	01578310	1998-12-03	6320	A
USGS	01578310	1998-12-04	9250	A
USGS	01578310	1998-12-05	2410	A
USGS	01578310	1998-12-06	1790	A
USGS	01578310	1998-12-07	1880	A
USGS	01578310	1998-12-08	6850	A
USGS	01578310	1998-12-09	15300	A
USGS	01578310	1998-12-10	5090	A
USGS	01578310	1998-12-11	7960	A
USGS	01578310	1998-12-12	1550	A
USGS	01578310	1998-12-13	1560	A
USGS	01578310	1998-12-14	9920	A
